complex_id,go_id,go_name,k,n,K,N,pvalue,fdr
23,GO:0033043,regulation of organelle organization,1,27,172,2190,8.91632972e-1,8.91632972e-1
24,GO:0032543,mitochondrial translation,28,28,68,2190,1.06084952e-45,1.80344418e-44
24,GO:0003735,structural constituent of ribosome,28,28,144,2190,5.70898829e-35,4.85264004e-34
24,GO:0007005,mitochondrion organization,28,28,167,2190,5.45752937e-33,3.09259998e-32
24,GO:0005840,ribosome,28,28,191,2190,3.21943316e-31,1.36825909e-30
24,GO:0005198,structural molecule activity,28,28,239,2190,2.64931343e-28,9.00766566e-28
24,GO:0005739,mitochondrion,28,28,351,2190,2.14299906e-23,6.07183066e-23
24,GO:0005737,cytoplasm,28,28,1502,2190,2.39678664e-5,5.82076756e-5
24,GO:0006979,response to oxidative stress,1,28,27,2190,2.94976382e-1,6.26824813e-1
24,GO:0051052,regulation of DNA metabolic process,1,28,82,2190,6.58806520e-1,9.99999999e-1
24,GO:0006310,DNA recombination,1,28,118,2190,7.90023004e-1,9.99999999e-1
24,GO:0006260,DNA replication,1,28,118,2190,7.90023004e-1,9.99999999e-1
24,GO:0005773,vacuole,1,28,118,2190,7.90023004e-1,9.99999999e-1
24,GO:0042221,response to chemical,1,28,172,2190,9.00250229e-1,9.99999999e-1
24,GO:0033043,regulation of organelle organization,1,28,172,2190,9.00250229e-1,9.99999999e-1
24,GO:0003677,DNA binding,1,28,219,2190,9.48668141e-1,9.99999999e-1
24,GO:0016740,transferase activity,1,28,323,2190,9.88869415e-1,9.99999999e-1
24,GO:0005634,nucleus,1,28,1145,2190,9.99999999e-1,9.99999999e-1
25,GO:0055086,nucleobase-containing small molecule metabolic process,10,11,40,2190,1.34402034e-17,2.15043254e-16
25,GO:0022857,transmembrane transporter activity,11,11,87,2190,2.06269224e-16,1.65015379e-15
25,GO:0055085,transmembrane transport,11,11,95,2190,5.75114866e-16,3.06727929e-15
25,GO:0005740,mitochondrial envelope,11,11,116,2190,5.78964395e-15,2.31585758e-14
25,GO:0006811,ion transport,10,11,83,2190,3.78658797e-14,1.21170815e-13
25,GO:0016887,ATPase activity,10,11,176,2190,9.05243350e-11,2.41398227e-10
25,GO:0005739,mitochondrion,11,11,351,2190,1.56919421e-9,3.58672962e-9
25,GO:0016787,hydrolase activity,10,11,334,2190,5.77081396e-8,1.15416279e-7
25,GO:0016020,membrane,11,11,629,2190,1.03040579e-6,1.83183251e-6
25,GO:0070271,protein complex biogenesis,5,11,182,2190,1.14654864e-3,1.83447782e-3
25,GO:0007005,mitochondrion organization,4,11,167,2190,7.03801419e-3,1.02371116e-2
25,GO:0005737,cytoplasm,11,11,1502,2190,1.56123505e-2,2.08164674e-2
25,GO:0008565,protein transporter activity,1,11,38,2190,1.75507982e-1,2.16009824e-1
25,GO:0005840,ribosome,1,11,191,2190,6.34396929e-1,6.93559576e-1
25,GO:0006605,protein targeting,1,11,199,2190,6.50212103e-1,6.93559576e-1
25,GO:0005198,structural molecule activity,1,11,239,2190,7.20356946e-1,7.20356946e-1
26,GO:0055086,nucleobase-containing small molecule metabolic process,12,12,40,2190,2.26613701e-22,2.71936442e-21
26,GO:0006811,ion transport,12,12,83,2190,3.92846800e-18,2.35708080e-17
26,GO:0022857,transmembrane transporter activity,12,12,87,2190,7.19433731e-18,2.87773493e-17
26,GO:0055085,transmembrane transport,12,12,95,2190,2.21705593e-17,6.65116779e-17
26,GO:0005740,mitochondrial envelope,12,12,116,2190,2.78986973e-16,6.69568735e-16
26,GO:0016887,ATPase activity,12,12,176,2190,5.09807188e-14,1.01961438e-13
26,GO:0016787,hydrolase activity,12,12,334,2190,1.33634510e-10,2.29087731e-10
26,GO:0005739,mitochondrion,12,12,351,2190,2.44849028e-10,3.67273541e-10
26,GO:0016020,membrane,12,12,629,2190,2.92239916e-7,3.89653221e-7
26,GO:0005737,cytoplasm,12,12,1502,2190,1.06828888e-2,1.28194665e-2
26,GO:0070271,protein complex biogenesis,2,12,182,2190,2.62865777e-1,2.86762666e-1
26,GO:0007005,mitochondrion organization,1,12,167,2190,6.14932549e-1,6.14932549e-1
27,GO:0055085,transmembrane transport,10,10,95,2190,1.47500048e-14,2.21250072e-13
27,GO:0005740,mitochondrial envelope,10,10,116,2190,1.19070036e-13,8.93025269e-13
27,GO:0007005,mitochondrion organization,10,10,167,2190,5.15644848e-12,2.57822424e-11
27,GO:0006605,protein targeting,10,10,199,2190,3.11327908e-11,1.16747966e-10
27,GO:0008565,protein transporter activity,6,10,38,2190,3.62176976e-9,1.08653093e-8
27,GO:0005739,mitochondrion,10,10,351,2190,1.00317988e-8,2.50794969e-8
27,GO:0022857,transmembrane transporter activity,6,10,87,2190,6.12411310e-7,1.31230995e-6
27,GO:0016020,membrane,10,10,629,2190,3.62889276e-6,6.80417392e-6
27,GO:0005737,cytoplasm,10,10,1502,2190,2.28116114e-2,3.80193523e-2
27,GO:0030674,"protein binding, bridging",1,10,33,2190,1.41138021e-1,1.97890588e-1
27,GO:0051082,unfolded protein binding,1,10,34,2190,1.45119765e-1,1.97890588e-1
27,GO:0030234,enzyme regulator activity,1,10,128,2190,4.53122760e-1,5.66403450e-1
27,GO:0070271,protein complex biogenesis,1,10,182,2190,5.80835352e-1,6.42095079e-1
27,GO:0005840,ribosome,1,10,191,2190,5.99288741e-1,6.42095079e-1
27,GO:0003674,molecular_function,1,10,414,2190,8.77566152e-1,8.77566152e-1
28,GO:0032200,telomere organization,3,3,53,2190,1.34002282e-5,9.38015976e-5
28,GO:0051052,regulation of DNA metabolic process,3,3,82,2190,5.06584228e-5,1.77304480e-4
28,GO:0033043,regulation of organelle organization,3,3,172,2190,4.76690267e-4,1.11227729e-3
28,GO:0003677,DNA binding,3,3,219,2190,9.87695666e-4,1.72846742e-3
28,GO:0005694,chromosome,3,3,290,2190,2.30118288e-3,3.22165603e-3
28,GO:0005634,nucleus,3,3,1145,2190,1.42738309e-1,1.65364834e-1
28,GO:0030234,enzyme regulator activity,1,3,128,2190,1.65364834e-1,1.65364834e-1
29,GO:0000746,conjugation,6,6,65,2190,5.42774054e-10,7.05606270e-9
29,GO:0023052,signaling,6,6,138,2190,5.64600416e-8,3.66990270e-7
29,GO:0042221,response to chemical,6,6,172,2190,2.16370655e-7,9.37606172e-7
29,GO:0005783,endoplasmic reticulum,6,6,203,2190,5.92794480e-7,1.92658206e-6
29,GO:0003674,molecular_function,6,6,414,2190,4.43107417e-5,1.15207928e-4
29,GO:0012505,endomembrane system,6,6,431,2190,5.64932663e-5,1.22402077e-4
29,GO:0005794,Golgi apparatus,2,6,116,2190,3.62690440e-2,6.73567960e-2
29,GO:0005737,cytoplasm,6,6,1502,2190,1.03750346e-1,1.68594313e-1
29,GO:0051726,regulation of cell cycle,1,6,164,2190,3.73486046e-1,5.16756284e-1
29,GO:0006605,protein targeting,1,6,199,2190,4.35758488e-1,5.16756284e-1
29,GO:0006974,cellular response to DNA damage stimulus,1,6,211,2190,4.55882914e-1,5.16756284e-1
29,GO:0000278,mitotic cell cycle,1,6,224,2190,4.77005801e-1,5.16756284e-1
29,GO:0016020,membrane,1,6,629,2190,8.69216878e-1,8.69216878e-1
30,GO:0032543,mitochondrial translation,27,27,68,2190,5.59662808e-44,6.71595369e-43
30,GO:0007005,mitochondrion organization,27,27,167,2190,8.43188288e-32,5.05912973e-31
30,GO:0003735,structural constituent of ribosome,26,27,144,2190,4.95158095e-31,1.98063238e-30
30,GO:0005840,ribosome,26,27,191,2190,1.39319000e-27,4.17956999e-27
30,GO:0005198,structural molecule activity,26,27,239,2190,6.71193842e-25,1.61086522e-24
30,GO:0005739,mitochondrion,27,27,351,2190,1.43065030e-22,2.86130059e-22
30,GO:0005737,cytoplasm,27,27,1502,2190,3.51474543e-5,6.02527788e-5
30,GO:0006413,translational initiation,2,27,39,2190,8.20425838e-2,1.23063876e-1
30,GO:0045333,cellular respiration,1,27,20,2190,2.20573916e-1,2.94098555e-1
30,GO:0006091,generation of precursor metabolites and energy,1,27,38,2190,3.78400139e-1,4.54080166e-1
30,GO:0006417,regulation of translation,1,27,57,2190,5.11475250e-1,5.57973000e-1
30,GO:0033043,regulation of organelle organization,1,27,172,2190,8.91632972e-1,8.91632972e-1
31,GO:0006383,transcription from RNA polymerase III promoter,6,6,34,2190,8.83763794e-12,8.83763794e-11
31,GO:0001071,nucleic acid binding transcription factor activity,6,6,72,2190,1.02667767e-9,5.13338834e-9
31,GO:0000988,"transcription factor activity, protein binding",6,6,89,2190,3.81857230e-9,1.27285743e-8
31,GO:0003677,DNA binding,6,6,219,2190,9.39677333e-7,2.34919333e-6
31,GO:0005634,nucleus,6,6,1145,2190,2.02976970e-2,4.05953940e-2
31,GO:0016791,phosphatase activity,1,6,30,2190,7.95155973e-2,1.32525996e-1
31,GO:0005694,chromosome,1,6,290,2190,5.74007379e-1,7.22053081e-1
31,GO:0016787,hydrolase activity,1,6,334,2190,6.29944503e-1,7.22053081e-1
31,GO:0005739,mitochondrion,1,6,351,2190,6.49847773e-1,7.22053081e-1
31,GO:0005737,cytoplasm,2,6,1502,2190,9.86557619e-1,9.86557619e-1
32,GO:0008380,RNA splicing,24,24,101,2190,4.97370546e-34,9.94741093e-33
32,GO:0006397,mRNA processing,24,24,130,2190,4.32188597e-31,4.32188597e-30
32,GO:0003723,RNA binding,19,24,266,2190,5.40014234e-14,3.60009489e-13
32,GO:0003729,mRNA binding,10,24,111,2190,8.07680288e-8,4.03840144e-7
32,GO:0005634,nucleus,24,24,1145,2190,1.54950612e-7,6.19802448e-7
32,GO:0003924,GTPase activity,1,24,31,2190,2.91054145e-1,8.97571762e-1
32,GO:0006353,"DNA-templated transcription, termination",1,24,37,2190,3.37096193e-1,8.97571762e-1
32,GO:0006970,response to osmotic stress,1,24,40,2190,3.59028705e-1,8.97571762e-1
32,GO:0019899,enzyme binding,1,24,47,2190,4.07532954e-1,9.05628787e-1
32,GO:0006417,regulation of translation,1,24,57,2190,4.70765121e-1,9.41530242e-1
32,GO:0006354,"DNA-templated transcription, elongation",1,24,82,2190,6.01809346e-1,9.88827573e-1
32,GO:0015931,nucleobase-containing compound transport,1,24,96,2190,6.60957817e-1,9.88827573e-1
32,GO:0006401,RNA catabolic process,1,24,98,2190,6.68686855e-1,9.88827573e-1
32,GO:0003674,molecular_function,4,24,414,2190,6.92179301e-1,9.88827573e-1
32,GO:0051169,nuclear transport,1,24,134,2190,7.82077491e-1,9.99998229e-1
32,GO:0006366,transcription from RNA polymerase II promoter,1,24,302,2190,9.72166629e-1,9.99998229e-1
32,GO:0016740,transferase activity,1,24,323,2190,9.78754764e-1,9.99998229e-1
32,GO:0016787,hydrolase activity,1,24,334,2190,9.81580175e-1,9.99998229e-1
32,GO:0005739,mitochondrion,1,24,351,2190,9.85250627e-1,9.99998229e-1
32,GO:0005737,cytoplasm,6,24,1502,2190,9.99998229e-1,9.99998229e-1
33,GO:0045333,cellular respiration,4,4,20,2190,5.06896212e-9,4.56206591e-8
33,GO:0006091,generation of precursor metabolites and energy,4,4,38,2190,7.72271288e-8,3.47522080e-7
33,GO:0001071,nucleic acid binding transcription factor activity,4,4,72,2190,1.07634624e-6,3.22903873e-6
33,GO:0042221,response to chemical,4,4,172,2190,3.68361477e-5,8.28813324e-5
33,GO:0006366,transcription from RNA polymerase II promoter,4,4,302,2190,3.55451134e-4,6.39812042e-4
33,GO:0003677,DNA binding,3,4,219,2190,3.65813210e-3,5.48719815e-3
33,GO:0005634,nucleus,4,4,1145,2190,7.45345903e-2,9.58301875e-2
33,GO:0008134,transcription factor binding,1,4,52,2190,9.17082414e-2,1.03171772e-1
33,GO:0000988,"transcription factor activity, protein binding",1,4,89,2190,1.53011932e-1,1.53011932e-1
34,GO:0051321,meiotic cell cycle,7,7,153,2190,7.13556446e-9,1.49846854e-7
34,GO:0006281,DNA repair,7,7,180,2190,2.27341415e-8,2.38708486e-7
34,GO:0006974,cellular response to DNA damage stimulus,7,7,211,2190,7.03659553e-8,4.92561687e-7
34,GO:0048285,organelle fission,6,7,216,2190,5.55084948e-6,2.91419598e-5
34,GO:0016887,ATPase activity,5,7,176,2190,5.83616541e-5,2.45118947e-4
34,GO:0016787,hydrolase activity,6,7,334,2190,7.38636272e-5,2.58522695e-4
34,GO:0043167,ion binding,4,7,104,2190,1.50577020e-4,4.51731060e-4
34,GO:0006310,DNA recombination,4,7,118,2190,2.47323202e-4,6.49223405e-4
34,GO:0051052,regulation of DNA metabolic process,3,7,82,2190,1.58897134e-3,3.70759979e-3
34,GO:0003677,DNA binding,4,7,219,2190,2.67227415e-3,5.61177572e-3
34,GO:0006260,DNA replication,3,7,118,2190,4.55213708e-3,8.69044351e-3
34,GO:0005634,nucleus,7,7,1145,2190,1.05856579e-2,1.85249013e-2
34,GO:0004518,nuclease activity,1,7,42,2190,1.26929038e-1,2.05039215e-1
34,GO:0032200,telomere organization,1,7,53,2190,1.57792004e-1,2.36688006e-1
34,GO:0006325,chromatin organization,2,7,250,2190,1.85617062e-1,2.59863887e-1
34,GO:0005694,chromosome,2,7,290,2190,2.34617654e-1,3.07935671e-1
34,GO:0030234,enzyme regulator activity,1,7,128,2190,3.44379111e-1,4.25409491e-1
34,GO:0007059,chromosome segregation,1,7,148,2190,3.87679347e-1,4.52292572e-1
34,GO:0000278,mitotic cell cycle,1,7,224,2190,5.30646231e-1,5.86503729e-1
34,GO:0005739,mitochondrion,1,7,351,2190,7.06122238e-1,7.41428350e-1
34,GO:0005737,cytoplasm,4,7,1502,2190,8.55230864e-1,8.55230864e-1
35,GO:0005777,peroxisome,15,15,31,2190,3.22558802e-30,2.41919102e-29
35,GO:0007031,peroxisome organization,15,15,31,2190,3.22558802e-30,2.41919102e-29
35,GO:0055085,transmembrane transport,15,15,95,2190,1.18461825e-21,5.92309123e-21
35,GO:0006605,protein targeting,15,15,199,2190,1.45236263e-16,5.44635988e-16
35,GO:0030674,"protein binding, bridging",5,15,33,2190,1.53186295e-6,4.59558886e-6
35,GO:0016020,membrane,12,15,629,2190,5.36543254e-5,1.34135814e-4
35,GO:0005737,cytoplasm,15,15,1502,2190,3.41819952e-3,7.32471326e-3
35,GO:0048308,organelle inheritance,2,15,37,2190,2.54007073e-2,4.76263261e-2
35,GO:0070647,protein modification by small protein conjugation or removal,3,15,112,2190,3.77783872e-2,6.29639787e-2
35,GO:0023052,signaling,3,15,138,2190,6.37615504e-2,9.56423256e-2
35,GO:0016887,ATPase activity,2,15,176,2190,3.42508412e-1,4.67056926e-1
35,GO:0016740,transferase activity,3,15,323,2190,3.84858208e-1,4.75079425e-1
35,GO:0005783,endoplasmic reticulum,2,15,203,2190,4.11735501e-1,4.75079425e-1
35,GO:0016787,hydrolase activity,2,15,334,2190,6.91844208e-1,7.41261652e-1
35,GO:0012505,endomembrane system,2,15,431,2190,8.26321457e-1,8.26321457e-1
36,GO:0005777,peroxisome,9,9,31,2190,6.41810007e-18,4.81357505e-17
36,GO:0007031,peroxisome organization,9,9,31,2190,6.41810007e-18,4.81357505e-17
36,GO:0055085,transmembrane transport,9,9,95,2190,3.74066982e-13,1.87033491e-12
36,GO:0006605,protein targeting,9,9,199,2190,3.57371667e-10,1.34014375e-9
36,GO:0070647,protein modification by small protein conjugation or removal,5,9,112,2190,3.42477543e-5,1.02743263e-4
36,GO:0016020,membrane,8,9,629,2190,3.01562006e-4,7.53905015e-4
36,GO:0023052,signaling,3,9,138,2190,1.55269995e-2,3.32721418e-2
36,GO:0016740,transferase activity,4,9,323,2190,3.17666892e-2,5.55393217e-2
36,GO:0005737,cytoplasm,9,9,1502,2190,3.33235930e-2,5.55393217e-2
36,GO:0030674,"protein binding, bridging",1,9,33,2190,1.27943215e-1,1.91914822e-1
36,GO:0048308,organelle inheritance,1,9,37,2190,1.42416876e-1,1.94204831e-1
36,GO:0031399,regulation of protein modification process,1,9,73,2190,2.63379394e-1,3.29224243e-1
36,GO:0030234,enzyme regulator activity,1,9,128,2190,4.19026176e-1,4.83491741e-1
36,GO:0005783,endoplasmic reticulum,1,9,203,2190,5.84039183e-1,6.25756268e-1
36,GO:0012505,endomembrane system,1,9,431,2190,8.61438950e-1,8.61438950e-1
37,GO:0006417,regulation of translation,3,3,57,2190,1.67374148e-5,1.57671481e-4
37,GO:0032543,mitochondrial translation,3,3,68,2190,2.86675420e-5,1.57671481e-4
37,GO:0005740,mitochondrial envelope,3,3,116,2190,1.44985138e-4,5.31612173e-4
37,GO:0007005,mitochondrion organization,3,3,167,2190,4.36085161e-4,1.03639834e-3
37,GO:0033043,regulation of organelle organization,3,3,172,2190,4.76690267e-4,1.03639834e-3
37,GO:0070271,protein complex biogenesis,3,3,182,2190,5.65308185e-4,1.03639834e-3
37,GO:0005739,mitochondrion,3,3,351,2190,4.08755297e-3,6.42329752e-3
37,GO:0016020,membrane,3,3,629,2190,2.36124274e-2,3.24670877e-2
37,GO:0008380,RNA splicing,1,3,101,2190,1.32130973e-1,1.61493411e-1
37,GO:0003723,RNA binding,1,3,266,2190,3.22045510e-1,3.22407169e-1
37,GO:0005737,cytoplasm,3,3,1502,2190,3.22407169e-1,3.22407169e-1
38,GO:0006325,chromatin organization,4,4,250,2190,1.66227171e-4,1.45689411e-3
38,GO:0016570,histone modification,3,4,93,2190,2.87752830e-4,1.45689411e-3
38,GO:0005694,chromosome,4,4,290,2190,3.01984219e-4,1.45689411e-3
38,GO:0003682,chromatin binding,3,4,95,2190,3.06714549e-4,1.45689411e-3
38,GO:0016787,hydrolase activity,4,4,334,2190,5.32808078e-4,2.02467070e-3
38,GO:0003677,DNA binding,3,4,219,2190,3.65813210e-3,1.15840850e-2
38,GO:0006366,transcription from RNA polymerase II promoter,3,4,302,2190,9.33326708e-3,2.53331535e-2
38,GO:0005634,nucleus,4,4,1145,2190,7.45345903e-2,1.77019652e-1
38,GO:0051052,regulation of DNA metabolic process,1,4,82,2190,1.41659446e-1,2.99058831e-1
38,GO:0043167,ion binding,1,4,104,2190,1.76959188e-1,3.14843287e-1
38,GO:0006310,DNA recombination,1,4,118,2190,1.98848391e-1,3.14843287e-1
38,GO:0006260,DNA replication,1,4,118,2190,1.98848391e-1,3.14843287e-1
38,GO:0007059,chromosome segregation,1,4,148,2190,2.44281318e-1,3.41540377e-1
38,GO:0051321,meiotic cell cycle,1,4,153,2190,2.51661330e-1,3.41540377e-1
38,GO:0016887,ATPase activity,1,4,176,2190,2.84915588e-1,3.45068270e-1
38,GO:0006281,DNA repair,1,4,180,2190,2.90583806e-1,3.45068270e-1
38,GO:0006974,cellular response to DNA damage stimulus,1,4,211,2190,3.33377890e-1,3.58988569e-1
38,GO:0048285,organelle fission,1,4,216,2190,3.40094434e-1,3.58988569e-1
38,GO:0005737,cytoplasm,2,4,1502,2190,9.05397168e-1,9.05397168e-1
39,GO:0051321,meiotic cell cycle,5,5,153,2190,1.56514061e-6,9.39084363e-6
39,GO:0048285,organelle fission,5,5,216,2190,8.94922267e-6,2.68476680e-5
39,GO:0006310,DNA recombination,4,5,118,2190,3.84680466e-5,5.92640576e-5
39,GO:0005694,chromosome,5,5,290,2190,3.95093717e-5,5.92640576e-5
39,GO:0003674,molecular_function,5,5,414,2190,2.36721199e-4,2.84065439e-4
39,GO:0005634,nucleus,5,5,1145,2190,3.89039193e-2,3.89039193e-2
40,GO:0061025,membrane fusion,13,13,50,2190,8.59136247e-23,1.89009974e-21
40,GO:0048284,organelle fusion,13,13,56,2190,4.57557955e-22,5.03313751e-21
40,GO:0016050,vesicle organization,13,13,70,2190,1.14917319e-20,8.42727005e-20
40,GO:0048193,Golgi vesicle transport,13,13,143,2190,2.31731125e-16,1.27452119e-15
40,GO:0016020,membrane,13,13,629,2190,8.27878916e-8,3.64266723e-7
40,GO:0012505,endomembrane system,11,13,431,2190,8.17973547e-7,2.99923634e-6
40,GO:0005794,Golgi apparatus,6,13,116,2190,2.45798628e-5,7.72509975e-5
40,GO:0005783,endoplasmic reticulum,7,13,203,2190,5.62312331e-5,1.54635891e-4
40,GO:0031410,cytoplasmic vesicle,6,13,150,2190,1.07406895e-4,2.62550187e-4
40,GO:0005737,cytoplasm,13,13,1502,2190,7.30831234e-3,1.60782872e-2
40,GO:0007033,vacuole organization,2,13,57,2190,4.31989633e-2,8.63979267e-2
40,GO:0005773,vacuole,2,13,118,2190,1.52538925e-1,2.79654695e-1
40,GO:0005777,peroxisome,1,13,31,2190,1.69598921e-1,2.87013558e-1
40,GO:0006887,exocytosis,1,13,37,2190,1.99185280e-1,3.13005441e-1
40,GO:0051049,regulation of transport,1,13,51,2190,2.64476628e-1,3.87899054e-1
40,GO:0006897,endocytosis,1,13,67,2190,3.33060593e-1,4.57958315e-1
40,GO:0030234,enzyme regulator activity,1,13,128,2190,5.43947198e-1,7.03931669e-1
40,GO:0005933,cellular bud,1,13,144,2190,5.87990981e-1,7.18655643e-1
40,GO:0033043,regulation of organelle organization,1,13,172,2190,6.55746810e-1,7.45072362e-1
40,GO:0070271,protein complex biogenesis,1,13,182,2190,6.77338511e-1,7.45072362e-1
40,GO:0016740,transferase activity,1,13,323,2190,8.75142256e-1,8.97476287e-1
40,GO:0005739,mitochondrion,1,13,351,2190,8.97476287e-1,8.97476287e-1
41,GO:0016050,vesicle organization,15,17,70,2190,1.00375297e-21,3.51313541e-20
41,GO:0048193,Golgi vesicle transport,17,17,143,2190,2.82029802e-21,4.93552153e-20
41,GO:0061025,membrane fusion,12,17,50,2190,2.80935621e-17,3.27758224e-16
41,GO:0048284,organelle fusion,12,17,56,2190,1.27555690e-16,1.11611229e-15
41,GO:0005794,Golgi apparatus,12,17,116,2190,1.37790326e-12,9.64532279e-12
41,GO:0012505,endomembrane system,15,17,431,2190,1.93327654e-9,1.12774465e-8
41,GO:0031410,cytoplasmic vesicle,10,17,150,2190,2.17940600e-8,1.08970300e-7
41,GO:0016020,membrane,14,17,629,2190,6.36457586e-6,2.78450194e-5
41,GO:0005737,cytoplasm,17,17,1502,2190,1.59738053e-3,6.21203538e-3
41,GO:0005783,endoplasmic reticulum,6,17,203,2190,3.04760440e-3,1.06666154e-2
41,GO:0007033,vacuole organization,3,17,57,2190,8.77476265e-3,2.79196993e-2
41,GO:0003924,GTPase activity,2,17,31,2190,2.31118525e-2,6.74095697e-2
41,GO:0005773,vacuole,3,17,118,2190,5.96623100e-2,1.60629296e-1
41,GO:0030674,"protein binding, bridging",1,17,33,2190,2.28230163e-1,5.70575407e-1
41,GO:0006887,exocytosis,1,17,37,2190,2.52290830e-1,5.72267476e-1
41,GO:0030234,enzyme regulator activity,2,17,128,2190,2.61607989e-1,5.72267476e-1
41,GO:0051049,regulation of transport,1,17,51,2190,3.31060167e-1,6.81594461e-1
41,GO:0008289,lipid binding,1,17,64,2190,3.97149785e-1,6.98586170e-1
41,GO:0016197,endosomal transport,1,17,67,2190,4.11502754e-1,6.98586170e-1
41,GO:0006897,endocytosis,1,17,67,2190,4.11502754e-1,6.98586170e-1
41,GO:0070271,protein complex biogenesis,2,17,182,2190,4.19151702e-1,6.98586170e-1
41,GO:0006605,protein targeting,2,17,199,2190,4.66189463e-1,7.41665055e-1
41,GO:0016787,hydrolase activity,3,17,334,2190,4.92513171e-1,7.49476564e-1
